Date,day,Contacts_total,Contacts_Prop
2020-10-09,282,1.0819072322665386,1.0
2020-10-10,283,1.0953930766993532,1.012464880565187
2020-10-11,284,1.1085297418123936,1.024607016897449
2020-10-12,285,1.1279774330017835,1.042582394646471
2020-10-13,286,1.145936144405298,1.0591815178133361
2020-10-14,287,1.1622794214203342,1.074287505210054
2020-10-15,288,1.176766051001445,1.0876774051470035
2020-10-16,289,1.1893540326065857,1.0993123967892808
2020-10-17,290,1.199973217413061,1.1091276420245204
2020-10-18,291,1.2086482454514542,1.1171459154768748
2020-10-19,292,1.2159036278891882,1.1238520194951782
2020-10-20,293,1.2218943893358283,1.1293892423438412
2020-10-21,294,1.22691871540393,1.1340331950952949
2020-10-22,295,1.2307583332819507,1.1375821295727702
2020-10-23,296,1.2331995120601522,1.1398384956505598
2020-10-24,297,1.2342420435887815,1.1408021009371658
2020-10-25,298,1.2340021456973447,1.1405803648360637
2020-10-26,299,1.2330643744792136,1.1397135888407075
2020-10-27,300,1.2316179765678457,1.1383766924153662
2020-10-28,301,1.2296176191701527,1.1365277747466098
2020-10-29,302,1.2268719512999913,1.1339899713303139
2020-10-30,303,1.2235654035822088,1.130933750224503
2020-10-31,304,1.2193557374047894,1.1270427824484577
2020-11-01,305,1.2142818022552615,1.1223529763373568
2020-11-02,306,1.2104795942387927,1.118838619557891
2020-11-03,307,1.2069624832191634,1.1155877761262771
2020-11-04,308,1.2037419253391357,1.1126110348826856
2020-11-05,309,1.2007126879275396,1.1098111299358908
2020-11-06,310,1.1979467016441832,1.1072545463390129
2020-11-07,311,1.195274139833316,1.1047843143901346
2020-11-08,312,1.193055935980023,1.102734042622706
2020-11-09,313,1.1916120547621196,1.1013994723611886
2020-11-10,314,1.1911310049055739,1.1009548410266352
2020-11-11,315,1.1915261823310939,1.101320101017265
2020-11-12,316,1.1927764487492423,1.1024757143460797
2020-11-13,317,1.1946787005331416,1.1042339536175876
2020-11-14,318,1.1970629251254192,1.10643767730218
2020-11-15,319,1.199944338302529,1.1091009492456287
2020-11-16,320,1.204893728807206,1.113675639530588
2020-11-17,321,1.210576467124858,1.1189281585527107
2020-11-18,322,1.2168562885652747,1.1247325577221856
2020-11-19,323,1.2236935356260752,1.1310521818608252
2020-11-20,324,1.230917284943754,1.1377290475866837
2020-11-21,325,1.2383843360110443,1.1446307955781887
2020-11-22,326,1.246160777812689,1.1518185114652093
2020-11-23,327,1.2544288878601257,1.1594606731966874
2020-11-24,328,1.2631326934584952,1.1675055455653982
2020-11-25,329,1.272387784524882,1.1760599675993446
2020-11-26,330,1.282009321415005,1.1849530931864307
2020-11-27,331,1.291884512940857,1.1940806701462074
2020-11-28,332,1.3018568074805175,1.203297998806419
2020-11-29,333,1.3117269014490063,1.2124208641262224
2020-11-30,334,1.3219288634673942,1.2218504729818869
2020-12-01,335,1.3324883205562532,1.2316105122661585
2020-12-02,336,1.3434477922362433,1.2417402825025867
2020-12-03,337,1.3546662059847623,1.2521093912523424
2020-12-04,338,1.3661352939212597,1.2627101965658167
2020-12-05,339,1.377673657401075,1.2733750328250615
2020-12-06,340,1.389299883106404,1.284121079582668
2020-12-07,341,1.4012937322413717,1.295206918347089
2020-12-08,342,1.4146811745800136,1.3075808464800915
2020-12-09,343,1.4286645050303288,1.320505550219266
2020-12-10,344,1.4430803802181498,1.3338300523187856
2020-12-11,345,1.4578273027700046,1.3474605393994208
2020-12-12,346,1.4728149207556476,1.3613134997445002
2020-12-13,347,1.4879065583467217,1.3752626047518288
2020-12-14,348,1.5031870045721671,1.3893862243836466
2020-12-15,349,1.5184589901410894,1.4035020238842455
2020-12-16,350,1.5334323798355758,1.417341833109957
2020-12-17,351,1.547825735377501,1.4306455204434558
2020-12-18,352,1.5613106756665533,1.443109565314292
2020-12-19,353,1.5735433212743413,1.454416122145566
2020-12-20,354,1.5839350457665775,1.464021127253505
2020-12-21,355,1.5931342067592025,1.472523853474637
2020-12-22,356,1.6009724057448593,1.4797686511355568
2020-12-23,357,1.6072418456104962,1.4855634546812384
2020-12-24,358,1.6114171831325919,1.4894226926986687
2020-12-25,359,1.614014327175357,1.4918232164823246
2020-12-26,360,1.6147737373796447,1.4925251345226511
2020-12-27,361,1.6132481393950742,1.4911150339714472
2020-12-28,362,1.6091407547190908,1.4873186043391406
2020-12-29,363,1.602226598195999,1.4809278932717909
2020-12-30,364,1.5921243611921827,1.4715904596152538
2020-12-31,365,1.578665807405449,1.45915080362133
2021-01-01,366,1.5622860338103661,1.4440110826669115
2021-01-02,367,1.5436939569865622,1.4268265438549705
2021-01-03,368,1.5235401240140103,1.4081984837297685
2021-01-04,369,1.5016437985493862,1.3879598488342866
2021-01-05,370,1.478614599635917,1.366674106187734
2021-01-06,371,1.4547817488657306,1.3446455532218224
2021-01-07,372,1.430400093478605,1.3221097436256084
2021-01-08,373,1.4068397106781336,1.3003330310777927
2021-01-09,374,1.384628968378282,1.2798037826936024
2021-01-10,375,1.3642069373559842,1.2609278288102785
2021-01-11,376,1.3463031413237212,1.2443794635731265
2021-01-12,377,1.3305411778096028,1.2298107805622014
2021-01-13,378,1.317414059917938,1.2176774686661676
2021-01-14,379,1.3074006488046805,1.208422136217488
2021-01-15,380,1.3009052649357289,1.202418494061086
2021-01-16,381,1.2986746838153431,1.2003567820641037
2021-01-17,382,1.3005700456848195,1.2021086530313636
2021-01-18,383,1.3055255891964919,1.2066890305017044
2021-01-19,384,1.3133816714830315,1.2139503575843247
2021-01-20,385,1.3239536612161995,1.2237219807123263
2021-01-21,386,1.3369572463296309,1.2357411120441222
2021-01-22,387,1.3521274206268072,1.2497628080313057
2021-01-23,388,1.3691647382846992,1.265510292796889
2021-01-24,389,1.3880917579540482,1.2830044171588253
2021-01-25,390,1.4086806244910512,1.3020345760513492
2021-01-26,391,1.4305707492119262,1.3222674796386709
2021-01-27,392,1.453594563257416,1.3435482450858676
2021-01-28,393,1.4774710708778827,1.3656171498018908
2021-01-29,394,1.5017115175040827,1.3880224410350563
2021-01-30,395,1.5259375707948817,1.4104144285995046
2021-01-31,396,1.5501195651460253,1.4327656927651797
2021-02-01,397,1.5739633575829206,1.4548043590443058
2021-02-02,398,1.597399617808514,1.4764663458825817
2021-02-03,399,1.620084353827817,1.4974337036585157
2021-02-04,400,1.6417615466620048,1.5174697956520735
2021-02-05,401,1.6620899743817539,1.5362592325959066
2021-02-06,402,1.6809045454756493,1.5536494214520065
2021-02-07,403,1.6981729550903242,1.5696105030490843
2021-02-08,404,1.71411172316256,1.584342605392873
2021-02-09,405,1.7286932970432236,1.5978202617443478
2021-02-10,406,1.7418575252515038,1.6099878744709046
2021-02-11,407,1.7536153087755344,1.6208555192868086
2021-02-12,408,1.7637932217312142,1.6302628997461828
2021-02-13,409,1.772467961071959,1.63828090635713
2021-02-14,410,1.779591695917211,1.6448653293397995
2021-02-15,411,1.785109430810635,1.6499653367423424
2021-02-16,412,1.78919740703869,1.6537438272691973
2021-02-17,413,1.7917148619328105,1.6560706948776582
2021-02-18,414,1.792660134977951,1.656944404764189
2021-02-19,415,1.7919117570072909,1.656252683747506
2021-02-20,416,1.7893012843077645,1.6538398403708539
2021-02-21,417,1.7849669123055585,1.6498336077910736
2021-02-22,418,1.7789765406473965,1.6442967452214312
2021-02-23,419,1.7717503756169564,1.6376176466675731
2021-02-24,420,1.7635750246879247,1.6300612216015304
2021-02-25,421,1.754592489379533,1.621758721127831
2021-02-26,422,1.7450034435995618,1.6128956268680001
2021-02-27,423,1.7351001288886712,1.6037420558264759
2021-02-28,424,1.7251842892456901,1.5945769080695764
2021-03-01,425,1.7155689418790245,1.5856895034198062
2021-03-02,426,1.7066466910040068,1.5774427234659223
2021-03-03,427,1.6986913290219188,1.5700896327897262
2021-03-04,428,1.6918746194118024,1.563788991286632
2021-03-05,429,1.686576540727972,1.5588920107269115
2021-03-06,430,1.682899371444107,1.5554932264557668
2021-03-07,431,1.6812070306585571,1.5539290065900724
2021-03-08,432,1.6819453990702733,1.5546114758348424
2021-03-09,433,1.6852375429632147,1.557654383576613
2021-03-10,434,1.6906573791664607,1.5626639038400942
2021-03-11,435,1.697777944468793,1.5692453972343245
2021-03-12,436,1.7059273680451652,1.5767778578125753
2021-03-13,437,1.7143833699373858,1.5845936867857358
