Date,day,Contacts_total,Contacts_Prop
2020-10-09,282,1.0805719273407903,1.0
2020-10-10,283,1.0936798386969135,1.012130531086793
2020-10-11,284,1.1073529681906926,1.024784135301209
2020-10-12,285,1.1270329278796245,1.0429966755227218
2020-10-13,286,1.1451880117248887,1.059798040971797
2020-10-14,287,1.1617318511635228,1.0751083030839614
2020-10-15,288,1.1764703490955362,1.088747837444514
2020-10-16,289,1.189257313247184,1.1005813524823476
2020-10-17,290,1.1998555144709786,1.1103893078397258
2020-10-18,291,1.2087526658763381,1.11862305071259
2020-10-19,292,1.2166194926572054,1.1259032942408733
2020-10-20,293,1.2229431923022642,1.131755472596664
2020-10-21,294,1.2284227641983363,1.136826464871613
2020-10-22,295,1.2324579900952346,1.1405608075792093
2020-10-23,296,1.2350412125381982,1.1429514142362978
2020-10-24,297,1.2361662816323526,1.1439925935096877
2020-10-25,298,1.2364167423790657,1.1442243788636988
2020-10-26,299,1.235944634964552,1.1437874737372853
2020-10-27,300,1.2347203595200067,1.1426544853507017
2020-10-28,301,1.2328868847834433,1.1409577220995266
2020-10-29,302,1.230442760312862,1.1386958416927349
2020-10-30,303,1.2274245701574997,1.1359027003210265
2020-10-31,304,1.223386430030332,1.132165660680264
2020-11-01,305,1.218661444974562,1.1277929901192234
2020-11-02,306,1.21533078818799,1.1247106809250833
2020-11-03,307,1.2122310796561075,1.1218420995253142
2020-11-04,308,1.2093590084173977,1.1191841818374304
2020-11-05,309,1.2066383841968684,1.1166664186495374
2020-11-06,310,1.2040853069315098,1.1143037094205075
2020-11-07,311,1.2015043594455639,1.1119152080902004
2020-11-08,312,1.1994041613634796,1.1099716094930643
2020-11-09,313,1.1980382533141327,1.108707549216477
2020-11-10,314,1.1974513496437729,1.1081644075194645
2020-11-11,315,1.1976537761577644,1.1083517402724907
2020-11-12,316,1.1985293672563508,1.1091620436650111
2020-11-13,317,1.2001263050450364,1.1106399071447846
2020-11-14,318,1.2023441553865912,1.1126923853606614
2020-11-15,319,1.205241547416191,1.1153737358161837
2020-11-16,320,1.2103100480900568,1.1200643080452244
2020-11-17,321,1.216206966253885,1.1255215275181938
