Date,day,Contacts_total,Contacts_Prop
2020-10-09,282,1.1584472441880858,1.0
2020-10-10,283,1.1687069130772452,1.0088563971649396
2020-10-11,284,1.1793110976823802,1.0180101887237145
2020-10-12,285,1.195745811538358,1.0321970357626544
2020-10-13,286,1.2110627277448887,1.045418972526176
2020-10-14,287,1.2256326353579265,1.0579960731979026
2020-10-15,288,1.2392909960583471,1.0697863042757048
2020-10-16,289,1.2518840901100037,1.0806569711229315
2020-10-17,290,1.2622446676184644,1.0896004750765553
2020-10-18,291,1.2702466388007356,1.0965079723513917
2020-10-19,292,1.2772628590732933,1.1025645453267758
2020-10-20,293,1.2832218880958335,1.1077085249533292
2020-10-21,294,1.2880196176870375,1.1118500425021638
2020-10-22,295,1.2919623238732199,1.1152534829315512
2020-10-23,296,1.2944431340266942,1.1173949789434936
2020-10-24,297,1.295453832923108,1.1182674389553624
2020-10-25,298,1.2948196093898485,1.1177199616865947
2020-10-26,299,1.2936235594476249,1.1166875021177847
2020-10-27,300,1.2920481663598677,1.1153275842659698
2020-10-28,301,1.2901088510230538,1.1136535198262265
2020-10-29,302,1.287405873782832,1.1113202437501837
2020-10-30,303,1.2842137206188877,1.1085646990501905
2020-10-31,304,1.2801634325680575,1.1050683913234896
2020-11-01,305,1.2754591194617844,1.1010075131696722
2020-11-02,306,1.271774408959873,1.0978267809262339
2020-11-03,307,1.2682129382945597,1.0947524323245335
2020-11-04,308,1.2648701002047424,1.0918668127103575
2020-11-05,309,1.2620075364177592,1.0893957776232228
2020-11-06,310,1.259219825211781,1.0869893571151124
2020-11-07,311,1.2564191182368065,1.084571718341292
2020-11-08,312,1.2538853085297925,1.082384471818219
2020-11-09,313,1.2522117785042863,1.0809398397610388
2020-11-10,314,1.25127316333069,1.0801296041820727
2020-11-11,315,1.251344219113406,1.0801909412719337
2020-11-12,316,1.2522887676299193,1.0810062986576516
2020-11-13,317,1.253827440636951,1.0823345188375098
2020-11-14,318,1.2557117404730636,1.0839610925512166
2020-11-15,319,1.2581279878627025,1.0860468564060328
2020-11-16,320,1.2623735972428918,1.0897117702823353
2020-11-17,321,1.2674301302166218,1.0940766932420114
2020-11-18,322,1.2732005979438143,1.0990579021456908
2020-11-19,323,1.2796604727374568,1.1046342240939293
2020-11-20,324,1.2865231713989649,1.110558273459093
2020-11-21,325,1.293617072284395,1.1166819022397907
2020-11-22,326,1.3009811758452945,1.1230387765798568
2020-11-23,327,1.3086843248185493,1.1296883232138546
2020-11-24,328,1.3169197802960295,1.136797369843986
2020-11-25,329,1.3256409090759713,1.1443256615497115
2020-11-26,330,1.3346378811198805,1.1520920679087812
2020-11-27,331,1.3437643456713277,1.159970255368102
2020-11-28,332,1.352868658595604,1.1678293210009587
2020-11-29,333,1.3618959546233298,1.1756219037646674
2020-11-30,334,1.371289274659835,1.1837304474067118
2020-12-01,335,1.3812674461445462,1.1923438491259282
2020-12-02,336,1.391726276449729,1.2013721672972169
2020-12-03,337,1.40227490850642,1.2104780045372063
2020-12-04,338,1.4130184537090438,1.2197520955728787
2020-12-05,339,1.4235501362340945,1.2288433015625237
2020-12-06,340,1.434094207864924,1.2379452021313488
2020-12-07,341,1.4450507947232358,1.2474031959357978
2020-12-08,342,1.457561085562096,1.2582023850241435
2020-12-09,343,1.4704757403933972,1.2693506310026237
2020-12-10,344,1.4840431019930376,1.2810623094305431
2020-12-11,345,1.497757693525181,1.2929010803378498
2020-12-12,346,1.5116614423845491,1.3049031364773271
2020-12-13,347,1.525207515598965,1.3165964382503481
2020-12-14,348,1.538645678306153,1.3281965890337413
2020-12-15,349,1.5517770356221816,1.339531897898179
2020-12-16,350,1.5644858060301683,1.3505024194059527
2020-12-17,351,1.57678683266338,1.3611209665128028
2020-12-18,352,1.5881108480800683,1.3708961336371588
2020-12-19,353,1.5982025999052265,1.3796075806847377
2020-12-20,354,1.6064960498630945,1.3867666895690447
2020-12-21,355,1.6133936599268592,1.3927208753106657
2020-12-22,356,1.6186182943194465,1.397230907527324
2020-12-23,357,1.6220136827139144,1.40016188985
2020-12-24,358,1.6235913283469072,1.4015237521539656
2020-12-25,359,1.6247121236349413,1.4024912500643427
2020-12-26,360,1.6239648751636693,1.4018462069041808
2020-12-27,361,1.6202699047500237,1.3986566180539477
2020-12-28,362,1.6138513962577279,1.3931160045089654
2020-12-29,363,1.604320242918165,1.3848884797879386
2020-12-30,364,1.5916384438147435,1.373941240570058
2020-12-31,365,1.5759842379203453,1.3604281470969326
2021-01-01,366,1.5584817012657095,1.3453195292962983
2021-01-02,367,1.5385971269847898,1.3281546783454412
2021-01-03,368,1.5161511573953708,1.3087787683054888
2021-01-04,369,1.4916288498467654,1.2876105125462098
2021-01-05,370,1.4658716010496189,1.2653762252911187
2021-01-06,371,1.4391556624917008,1.242314373582332
2021-01-07,372,1.412188598567922,1.219035744314515
2021-01-08,373,1.3863862825597448,1.196762553940394
2021-01-09,374,1.36247083785649,1.1761181570347619
2021-01-10,375,1.3408830476562517,1.1574830484369865
2021-01-11,376,1.322218423565229,1.1413712883333973
2021-01-12,377,1.3055205962397138,1.126957315311071
2021-01-13,378,1.2913614310221857,1.114734777523041
2021-01-14,379,1.2803570840517564,1.1052355560214682
2021-01-15,380,1.2728494680439852,1.098754798226552
2021-01-16,381,1.2695272093948429,1.0958869432889964
2021-01-17,382,1.2703284338242091,1.0965785798165861
2021-01-18,383,1.2740855530429793,1.0998218170357341
2021-01-19,384,1.2802578915522673,1.1051499306293868
2021-01-20,385,1.2890889171476723,1.1127730879545996
2021-01-21,386,1.3002759520638532,1.1224300101599967
2021-01-22,387,1.3135156965562376,1.133858881486514
2021-01-23,388,1.3294322771159004,1.1475984631891045
2021-01-24,389,1.3480212457963605,1.163644915691556
2021-01-25,390,1.368031886329988,1.1809185901156791
2021-01-26,391,1.3893855012348764,1.1993515528699341
2021-01-27,392,1.4119091905063752,1.2187945524406956
2021-01-28,393,1.4350948137051343,1.2388089495701988
2021-01-29,394,1.4583089454406382,1.258847955966018
2021-01-30,395,1.481227336978688,1.278631672188773
2021-01-31,396,1.5033341790291124,1.2977148390410695
2021-02-01,397,1.524989834307066,1.3164085304340958
2021-02-02,398,1.5459977305738126,1.3345430604026747
2021-02-03,399,1.5661218493226843,1.3519146919981868
2021-02-04,400,1.5848121597981377,1.3680486252171766
2021-02-05,401,1.6014933913308527,1.3824482723451788
2021-02-06,402,1.616336081542866,1.3952608456293563
2021-02-07,403,1.6292328469853614,1.4063936490497955
2021-02-08,404,1.6407867845486301,1.4163672905956102
2021-02-09,405,1.6509947670324847,1.4251790707910983
2021-02-10,406,1.6600651619654947,1.4330088575841664
2021-02-11,407,1.6680535877595244,1.4399046621485154
2021-02-12,408,1.6745816950424564,1.4455398840506637
2021-02-13,409,1.6792969361932364,1.4496101955598293
2021-02-14,410,1.6821817937445456,1.4521004751696973
2021-02-15,411,1.683934514977904,1.453613467014731
2021-02-16,412,1.6843098683772482,1.453937481251225
2021-02-17,413,1.6833656318142542,1.4531223931514163
2021-02-18,414,1.681360779028477,1.4513917551825009
2021-02-19,415,1.6778934714018936,1.44839869041932
2021-02-20,416,1.6726416157996649,1.4438651601885932
2021-02-21,417,1.665392996792381,1.4376079749402793
2021-02-22,418,1.6569563417985238,1.4303252479657158
2021-02-23,419,1.6473328398325806,1.4220180056512952
2021-02-24,420,1.6370218841215944,1.4131173364471374
2021-02-25,421,1.6263357241564347,1.4038927817522457
2021-02-26,422,1.6152056947878735,1.394285068130067
2021-02-27,423,1.6038878934059622,1.3845152651125427
2021-02-28,424,1.5922236606961897,1.3744464140981425
2021-03-01,425,1.5811300419955574,1.3648701310552256
2021-03-02,426,1.5710500855442078,1.3561688660628655
2021-03-03,427,1.562051033656099,1.3484006643314042
2021-03-04,428,1.5548729851905363,1.3422043973010538
2021-03-05,429,1.5492342968838093,1.3373369436168085
2021-03-06,430,1.5451530928464596,1.3338139484542537
2021-03-07,431,1.542259769145857,1.3313163606572105
2021-03-08,432,1.5418194270231265,1.3309362465648857
2021-03-09,433,1.5436135324430749,1.3324849622521553
2021-03-10,434,1.5475109836796048,1.335849337501942
2021-03-11,435,1.5531673333591942,1.340732036915288
2021-03-12,436,1.5599076387358308,1.346550433402873
2021-03-13,437,1.5669579256083113,1.3526364135006734
