Date,day,Contacts_total,Contacts_Prop
2020-10-09,282,1.038146756400422,1.0
2020-10-10,283,1.0509319283832756,1.0123153801753269
2020-10-11,284,1.0631462589106682,1.0240808944940762
2020-10-12,285,1.0801082894226746,1.0404196543152975
2020-10-13,286,1.0953424891084211,1.0550940725435722
2020-10-14,287,1.1093325125549394,1.0685700318530498
2020-10-15,288,1.1221067950247927,1.0808749226510963
2020-10-16,289,1.133686148802668,1.0920287924739183
2020-10-17,290,1.1438388709292926,1.1018084522994975
2020-10-18,291,1.152348057598258,1.1100049684630402
2020-10-19,292,1.1600163526406522,1.1173914916064371
2020-10-20,293,1.1664713903225918,1.123609338594007
2020-10-21,294,1.171908204119774,1.1288463763862677
2020-10-22,295,1.1759640526183264,1.1327531925214116
2020-10-23,296,1.1787432867839314,1.1354303035834752
2020-10-24,297,1.180092235686632,1.1367296852887918
2020-10-25,298,1.1802333899639994,1.1368656528449175
2020-10-26,299,1.180017631332818,1.1366578222758277
2020-10-27,300,1.1793781544378679,1.1360418429925447
2020-10-28,301,1.1783143914015841,1.135017167984194
2020-10-29,302,1.1763317884269446,1.133107415858672
2020-10-30,303,1.1738303534474452,1.1306978962372145
2020-10-31,304,1.1703658135289758,1.1273606610177143
2020-11-01,305,1.166213272972336,1.1233607057791717
2020-11-02,306,1.1631499251092285,1.120409920792154
2020-11-03,307,1.1603806745662515,1.1177424265039873
2020-11-04,308,1.157734441395666,1.115193429308484
2020-11-05,309,1.1548454314546257,1.1124105761875462
2020-11-06,310,1.1520569823416957,1.109724588781875
2020-11-07,311,1.1493406221529943,1.107108041389173
2020-11-08,312,1.1468630409406444,1.104721499026954
2020-11-09,313,1.1451806110740357,1.1031008901330417
2020-11-10,314,1.1441894136834958,1.102146114342019
2020-11-11,315,1.1438469418507207,1.1018162266544993
2020-11-12,316,1.144153103855762,1.1021111387207883
2020-11-13,317,1.1449118954662794,1.1028420484942276
2020-11-14,318,1.1457813862286068,1.103679589773403
2020-11-15,319,1.1472020562542067,1.1050480572052388
2020-11-16,320,1.15043119987504,1.1081585457762668
2020-11-17,321,1.1543429411284822,1.1119265498944952
2020-11-18,322,1.1588688233570597,1.1162861283458791
2020-11-19,323,1.1639744541760872,1.1212041524956924
2020-11-20,324,1.1694497057236952,1.1264782156412465
2020-11-21,325,1.1752749390006327,1.1320894004193365
2020-11-22,326,1.181236041465595,1.137831461865091
2020-11-23,327,1.1879149964820832,1.1442649983331394
2020-11-24,328,1.1951115345456669,1.1511970992323768
2020-11-25,329,1.2028371124259938,1.158638800352856
2020-11-26,330,1.2109461791739793,1.1664498990226648
2020-11-27,331,1.219394024121324,1.1745873274693286
2020-11-28,332,1.2279614866126731,1.1828399781071395
2020-11-29,333,1.2364105133374865,1.1909785449067978
2020-11-30,334,1.2453822650050492,1.1996206290940763
2020-12-01,335,1.2546785291044813,1.2085753014870868
2020-12-02,336,1.2642227818591483,1.2177688501793351
2020-12-03,337,1.2740192426931098,1.2272053395519253
2020-12-04,338,1.2841423703847723,1.2369564923915897
2020-12-05,339,1.294340489898496,1.246779881474925
2020-12-06,340,1.3046302657494684,1.2566915589786434
2020-12-07,341,1.3153679443057604,1.2670346809795472
2020-12-08,342,1.3271448466437732,1.27837884043042
2020-12-09,343,1.3392719066365018,1.2900602909748273
2020-12-10,344,1.3515833623432956,1.3019193616032243
2020-12-11,345,1.364252775672796,1.3141232366829185
2020-12-12,346,1.3771260320784833,1.326523464614394
2020-12-13,347,1.3897908899703963,1.3387229516462913
2020-12-14,348,1.4026856832740142,1.351143925101266
2020-12-15,349,1.4153757324320246,1.3633676777448815
2020-12-16,350,1.427631886039085,1.3751734783520677
2020-12-17,351,1.439145352280036,1.3862638816789263
2020-12-18,352,1.4499014716214835,1.3966247668573788
2020-12-19,353,1.459653461060481,1.406018418938719
2020-12-20,354,1.4677728347861412,1.4138394458557733
2020-12-21,355,1.4751608668846923,1.4209560043317326
2020-12-22,356,1.48108088920352,1.4266584951234529
2020-12-23,357,1.485522512065638,1.4309369103231675
2020-12-24,358,1.4880491234781046,1.4333706812682574
2020-12-25,359,1.489546929909112,1.4348134507242838
2020-12-26,360,1.4893797983527464,1.4346524604256239
2020-12-27,361,1.487222573052007,1.4325745024804302
2020-12-28,362,1.4830214946455724,1.4285277929179006
2020-12-29,363,1.476425428861426,1.4221740999130532
2020-12-30,364,1.4669988751110736,1.4130939253691022
2020-12-31,365,1.4541391321494987,1.4007067143295344
2021-01-01,366,1.4388918749415383,1.3860197183783767
2021-01-02,367,1.4216712702547665,1.369431885703851
2021-01-03,368,1.4031074200239066,1.351550165112413
2021-01-04,369,1.3829784350458723,1.332160820731251
2021-01-05,370,1.3616964676879666,1.3116608603675572
2021-01-06,371,1.3396517959639922,1.2904262212492787
2021-01-07,372,1.3170433903594938,1.2686485626811503
2021-01-08,373,1.2955456124925493,1.2479407217767642
2021-01-09,374,1.2757523563419702,1.2288747698498819
2021-01-10,375,1.2579846288643552,1.2117599184398355
2021-01-11,376,1.2428555214748906,1.197186730885966
2021-01-12,377,1.2295979491317874,1.1844163087261248
2021-01-13,378,1.2184424840325914,1.1736707517705018
2021-01-14,379,1.2100021411820192,1.1655405497556754
2021-01-15,380,1.2047883340270957,1.1605183242150385
2021-01-16,381,1.2036778361777514,1.159448631666757
2021-01-17,382,1.2066159079938235,1.162278743881584
2021-01-18,383,1.2124498035342561,1.167898272627848
2021-01-19,384,1.2209245839879923,1.1760616468343241
2021-01-20,385,1.2317929859637746,1.1865306888158897
2021-01-21,386,1.244824411339018,1.1990832737899328
2021-01-22,387,1.2597956274685986,1.2135043718064507
2021-01-23,388,1.2775866866093146,1.2306416975564276
2021-01-24,389,1.298293825707178,1.250587951754304
2021-01-25,390,1.3204350167595995,1.2719155635933004
2021-01-26,391,1.3436714938056802,1.2942982150853193
2021-01-27,392,1.3677202661488232,1.3174633140415861
2021-01-28,393,1.3924255794489337,1.3412608293233093
2021-01-29,394,1.417363906399862,1.3652827961571674
2021-01-30,395,1.4423847923628663,1.3893842883679215
2021-01-31,396,1.467469661168801,1.4135474123687242
2021-02-01,397,1.4925799772982502,1.4377350486298195
2021-02-02,398,1.5170904640561051,1.4613448962806856
2021-02-03,399,1.5405894290537159,1.4839803905908437
2021-02-04,400,1.5627999187813193,1.505374754721609
2021-02-05,401,1.5835221321971646,1.525335529330871
2021-02-06,402,1.6026951384567154,1.5438040224811358
2021-02-07,403,1.6202973458644816,1.5607594358648837
2021-02-08,404,1.6365755017863732,1.5764394501032686
2021-02-09,405,1.6514366370572995,1.5907545121879918
2021-02-10,406,1.6647446650466342,1.6035735359987273
2021-02-11,407,1.6765498477313592,1.6149449366335058
2021-02-12,408,1.6867597511593746,1.6247796766305909
2021-02-13,409,1.695167256703174,1.6328782479471846
2021-02-14,410,1.7017231171440619,1.6391932129561966
2021-02-15,411,1.706691365510516,1.6439789027787808
2021-02-16,412,1.7100880463994914,1.6472507724523446
2021-02-17,413,1.7118849741579636,1.6489816720071462
2021-02-18,414,1.7119569400071224,1.6490509934674458
2021-02-19,415,1.7104924057267918,1.647640273575194
2021-02-20,416,1.7072617967789945,1.6445283735207172
2021-02-21,417,1.7022355139207843,1.6396867816867864
2021-02-22,418,1.696101034065978,1.6337777136123683
2021-02-23,419,1.6887986880663886,1.6267436926952208
2021-02-24,420,1.6804524945519244,1.6187041804942648
2021-02-25,421,1.6712550979337708,1.6098447426918063
2021-02-26,422,1.6616247636955228,1.6005682755845552
2021-02-27,423,1.65151663394651,1.5908315695873598
2021-02-28,424,1.6410991015653869,1.5807968299738162
2021-03-01,425,1.631277909596673,1.5713365182133028
2021-03-02,426,1.622156245559151,1.562550030193873
2021-03-03,427,1.6138449183335382,1.5545441031181764
2021-03-04,428,1.606640428521682,1.5476043426580692
2021-03-05,429,1.6008434887959673,1.5420204117831953
2021-03-06,430,1.596606723907677,1.5379393270404365
2021-03-07,431,1.593968081388936,1.535397641577882
2021-03-08,432,1.5936925433204385,1.5351322281700004
2021-03-09,433,1.5957511922501582,1.5371152319380395
2021-03-10,434,1.5998000850974432,1.5410153480076825
2021-03-11,435,1.6051421616069057,1.546161129638774
2021-03-12,436,1.6115192000928693,1.5523038435148686
2021-03-13,437,1.6182283494066432,1.558766464789183
