Date,day,Contacts_total,Contacts_Prop
2020-10-09,282,1.1687168135571544,1.0
2020-10-10,283,1.1848270039524849,1.013784511533035
2020-10-11,284,1.199902651561637,1.0266838276327728
2020-10-12,285,1.2233918941537858,1.0467821459932796
2020-10-13,286,1.2430538671226985,1.0636057021711605
2020-10-14,287,1.2603489260841656,1.0784040337779655
2020-10-15,288,1.2761647994630656,1.0919367161142126
2020-10-16,289,1.289644884508891,1.1034708062286491
2020-10-17,290,1.3012897805591972,1.1134346365725143
2020-10-18,291,1.3110305757644802,1.1217692434612743
2020-10-19,292,1.3191987779369883,1.128758277997063
2020-10-20,293,1.325755006855122,1.1343680449158593
2020-10-21,294,1.3312612120229739,1.1390793702805495
2020-10-22,295,1.3351592938445374,1.1424147221607874
2020-10-23,296,1.3378176603353624,1.1446893249216854
2020-10-24,297,1.3388450075043148,1.1455683635023195
2020-10-25,298,1.3385111181412395,1.1452826746517766
2020-10-26,299,1.337314261690389,1.1442585972730934
2020-10-27,300,1.3353513428013002,1.142579046789761
2020-10-28,301,1.3329017379836967,1.14048306871433
2020-10-29,302,1.3296020658116412,1.1376597396291492
2020-10-30,303,1.325759794615433,1.1343721415115917
2020-10-31,304,1.3208898335218477,1.1302052115615016
2020-11-01,305,1.3151829895253577,1.1253222117361459
2020-11-02,306,1.3109146810684484,1.1216700794082826
2020-11-03,307,1.306777384331911,1.1181300458530667
2020-11-04,308,1.3028378801301188,1.1147592513576903
2020-11-05,309,1.298764873609317,1.111274227035669
2020-11-06,310,1.2948556286728792,1.1079293235559806
2020-11-07,311,1.2911617357823653,1.1047686837434403
2020-11-08,312,1.287850290277594,1.1019352809324612
2020-11-09,313,1.2854482231395625,1.0998799779624284
2020-11-10,314,1.2837077776485852,1.0983907844548242
2020-11-11,315,1.2829534949385375,1.0977453905481924
2020-11-12,316,1.2828619596348705,1.0976670693478767
2020-11-13,317,1.2835926550582326,1.0982922810457714
2020-11-14,318,1.285324156496632,1.0997738216707662
2020-11-15,319,1.287732159557927,1.101834203649841
2020-11-16,320,1.292473917785539,1.1058914381934084
2020-11-17,321,1.2976669812980288,1.1103348272610167
2020-11-18,322,1.303384077703914,1.1152265994504527
2020-11-19,323,1.3094609750429214,1.1204262314472846
2020-11-20,324,1.3157764433716856,1.125829994151393
2020-11-21,325,1.3223759091592602,1.1314767562335504
2020-11-22,326,1.3290727280930226,1.1372068174905454
2020-11-23,327,1.33653695794481,1.1435935056644486
2020-11-24,328,1.3443696982832267,1.150295505881744
2020-11-25,329,1.352717419433716,1.157438143904621
2020-11-26,330,1.3611087749036623,1.1646181171647012
2020-11-27,331,1.3698314863257817,1.1720816115894717
