Date,day,Contacts_total,Contacts_Prop
2020-10-09,282,1.1174511685376096,1.0
2020-10-10,283,1.1288638664863873,1.0102131513842465
2020-10-11,284,1.1440452984071776,1.0237989190206596
2020-10-12,285,1.1624388254106022,1.0402591702793307
2020-10-13,286,1.1787015035819783,1.054812538363109
2020-10-14,287,1.1930712380882158,1.0676719231047644
2020-10-15,288,1.205330686565685,1.0786428261944385
2020-10-16,289,1.2169626776851559,1.0890522216534753
2020-10-17,290,1.2268841236761532,1.09793086106998
2020-10-18,291,1.236150399056872,1.1062231924412431
2020-10-19,292,1.2442955099199011,1.1135122007597797
2020-10-20,293,1.2510014774927691,1.1195133288284398
2020-10-21,294,1.2565787192872828,1.1245043673199135
2020-10-22,295,1.260653692420657,1.1281510350653212
2020-10-23,296,1.263242787468684,1.1304679998875204
2020-10-24,297,1.2644232620312839,1.1315243991252113
2020-10-25,298,1.2650189176418265,1.132057447572708
2020-10-26,299,1.2650920272420287,1.1321228728926334
2020-10-27,300,1.2644510311608692,1.1315492495440638
2020-10-28,301,1.2631919769737991,1.1304225298962443
2020-10-29,302,1.261091569560659,1.1285428885550581
2020-10-30,303,1.2584131366716131,1.1261459758626216
2020-10-31,304,1.2547404200111565,1.1228592848967307
2020-11-01,305,1.2511724847606918,1.119666362153508
2020-11-02,306,1.2485534182945408,1.1173225760983387
2020-11-03,307,1.2457862341199264,1.1148462404404362
2020-11-04,308,1.2430825491491075,1.1124267298193529
2020-11-05,309,1.2403756133323953,1.1100043100367911
2020-11-06,310,1.237910417412516,1.1077982217626112
2020-11-07,311,1.2356011701985463,1.1057316910013686
2020-11-08,312,1.2343080315491883,1.1045744693833086
2020-11-09,313,1.2337602010869162,1.104084219359239
2020-11-10,314,1.2339135344509986,1.1042214364192768
2020-11-11,315,1.2345650752181083,1.10480449614077
2020-11-12,316,1.2358666156276048,1.1059692364409655
2020-11-13,317,1.2376692557388458,1.1075824077024892
2020-11-14,318,1.2398272996139852,1.1095136275498527
2020-11-15,319,1.242958117440905,1.1123153766688028
2020-11-16,320,1.2478056365913166,1.116653390970363
2020-11-17,321,1.2531367031724594,1.1214241288166706
2020-11-18,322,1.2588920243953305,1.126574529464963
2020-11-19,323,1.26509544267779,1.1321259293445458
2020-11-20,324,1.2718273850663306,1.1381503021118593
2020-11-21,325,1.2789027913726698,1.1444820385720742
2020-11-22,326,1.2870887312413135,1.1518075845101186
2020-11-23,327,1.2959957744235764,1.1597784412536123
2020-11-24,328,1.3053788585960944,1.1681753040756337
2020-11-25,329,1.3151964529742115,1.1769610073390393
2020-11-26,330,1.3251752528485827,1.1858909723838924
2020-11-27,331,1.3353733661063247,1.1950171995917338
2020-11-28,332,1.345487754108069,1.2040685015962596
2020-11-29,333,1.3559853187842148,1.2134627059889973
2020-11-30,334,1.3669326057939108,1.223259364060439
2020-12-01,335,1.3782375591582579,1.233376095495909
2020-12-02,336,1.3894248194555459,1.2433875041482696
2020-12-03,337,1.4005685132558077,1.2533599254173309
2020-12-04,338,1.4117765835994747,1.263389956848892
2020-12-05,339,1.4229553810514972,1.2733937921544223
2020-12-06,340,1.4348528243858514,1.284040739125648
2020-12-07,341,1.4470987196027982,1.294999513487997
2020-12-08,342,1.4603103308138052,1.3068225010001018
2020-12-09,343,1.473648752318931,1.318758970244285
2020-12-10,344,1.4870421462986507,1.3307446340091253
2020-12-11,345,1.5007891589146014,1.3430467488603193
2020-12-12,346,1.5145149833096303,1.3553299025063008
2020-12-13,347,1.5286083379532804,1.3679419566527866
2020-12-14,348,1.5430321305333594,1.3808497176236352
2020-12-15,349,1.5572824073844929,1.3936022004634738
2020-12-16,350,1.570940443107593,1.405824690454669
2020-12-17,351,1.5836965829724095,1.4172400795329319
2020-12-18,352,1.5955881708627484,1.4278817865042541
2020-12-19,353,1.6062837794840412,1.437453219173916
2020-12-20,354,1.616011167921186,1.4461581977099132
2020-12-21,355,1.6249328076642147,1.4541421168235371
2020-12-22,356,1.632191358150064,1.46063774785442
2020-12-23,357,1.6374205328632112,1.46531730331096
2020-12-24,358,1.6400562615273155,1.4676760002619451
2020-12-25,359,1.6412913897303072,1.4687813086975772
2020-12-26,360,1.6404113508285525,1.4679937674371333
2020-12-27,361,1.6375408432206957,1.4654249682907567
2020-12-28,362,1.632373875367705,1.4608010813608674
