Date,day,Contacts_total,Contacts_Prop
2020-10-09,282,1.1464547861875047,1.0
2020-10-10,283,1.160781289731754,1.012496352858268
2020-10-11,284,1.174848214111297,1.0247662867004232
2020-10-12,285,1.1934803699901304,1.0410182628824007
2020-10-13,286,1.2102186129692214,1.055618265587046
2020-10-14,287,1.2261251566059055,1.0694928150488532
2020-10-15,288,1.240676462905352,1.0821852530540503
2020-10-16,289,1.2534504960786055,1.0933274571140403
2020-10-17,290,1.264344937582365,1.102830179449902
2020-10-18,291,1.2723027945838892,1.1097714536260845
2020-10-19,292,1.2794771316686444,1.1160292992656962
2020-10-20,293,1.2856153171841243,1.1213833573493055
2020-10-21,294,1.2904143477040202,1.125569331866325
2020-10-22,295,1.2937315524821893,1.1284627776595082
2020-10-23,296,1.2960247024927216,1.1304629873827003
2020-10-24,297,1.2974404886666644,1.1316979128163067
2020-10-25,298,1.2979210508939123,1.132117085236395
2020-10-26,299,1.2979048512845341,1.13210295505911
2020-10-27,300,1.2971935794149343,1.131482545184975
2020-10-28,301,1.2959550778299482,1.130402256978316
2020-10-29,302,1.294109356415305,1.1287923187261666
2020-10-30,303,1.2916556063144025,1.1266520248999596
2020-10-31,304,1.288149892890081,1.123594151648822
2020-11-01,305,1.2839724246675286,1.1199503374549413
2020-11-02,306,1.2810111776575623,1.1173673773193622
2020-11-03,307,1.2782554956593972,1.114963722128276
2020-11-04,308,1.27571112814914,1.1127443868863531
2020-11-05,309,1.273430043385897,1.1107547011257584
2020-11-06,310,1.271303623747367,1.1088999226694694
2020-11-07,311,1.2694655485900064,1.107296653897333
2020-11-08,312,1.2680559771471982,1.106067149289048
2020-11-09,313,1.2672183997005355,1.1053365688450967
2020-11-10,314,1.2674377117855327,1.1055278647318945
2020-11-11,315,1.2683545858014804,1.1063276119412866
2020-11-12,316,1.2699980439229595,1.1077611251868846
2020-11-13,317,1.2723237771910632,1.1097897557932759
2020-11-14,318,1.2750072211072385,1.1121304010140953
2020-11-15,319,1.2781820086592144,1.1148996227838726
2020-11-16,320,1.2827246668750278,1.1188619754824207
2020-11-17,321,1.287917597663407,1.1233915311621943
2020-11-18,322,1.2936576531143746,1.128398318625707
2020-11-19,323,1.3001129618220266,1.1340289887449524
2020-11-20,324,1.3069612575498686,1.1400024434422944
2020-11-21,325,1.3142256221482866,1.1463388159586283
2020-11-22,326,1.3216041698937053,1.1527747852042676
2020-11-23,327,1.3293575254989556,1.1595376821790657
2020-11-24,328,1.3377962370381664,1.1668983837443436
2020-11-25,329,1.3468411593537601,1.174787855204158
2020-11-26,330,1.3562938163794795,1.183032974976525
2020-11-27,331,1.3657337036666901,1.191266956290871
2020-11-28,332,1.375284454753699,1.199597639019991
2020-11-29,333,1.3846784329644501,1.2077915759496716
2020-11-30,334,1.394329074402177,1.2162093884565388
2020-12-01,335,1.4042641918883723,1.2248753363908957
2020-12-02,336,1.414504026424545,1.2338070750512793
2020-12-03,337,1.4251058673394061,1.2430545752951547
2020-12-04,338,1.4358594400958724,1.2524344242748313
2020-12-05,339,1.4465586266883868,1.261766834694691
