Date,day,Contacts_total,Contacts_Prop
2020-10-09,282,0.9290028640094687,1.0
2020-10-10,283,0.9408441491500488,1.0127462310390243
2020-10-11,284,0.9510711042403622,1.023754760169037
2020-10-12,285,0.9633508205819405,1.0369729286131908
2020-10-13,286,0.976419750301358,1.051040624446779
2020-10-14,287,0.9884120147872363,1.0639493731174998
2020-10-15,288,0.9993529938722997,1.0757264940596716
2020-10-16,289,1.009365260648754,1.0865039277623434
2020-10-17,290,1.0183775420974963,1.096204954312301
2020-10-18,291,1.0255880030443068,1.1039664599288614
2020-10-19,292,1.0324545670118803,1.1113577869458078
2020-10-20,293,1.0389341424623924,1.1183325506430335
2020-10-21,294,1.044536080191506,1.124362604958406
2020-10-22,295,1.048701181512887,1.1288460155944129
2020-10-23,296,1.0515666259151244,1.1319304457003336
2020-10-24,297,1.053416862738756,1.1339220830733834
2020-10-25,298,1.0539937377486992,1.1345430445712346
2020-10-26,299,1.0544731341687834,1.1350590778781882
2020-10-27,300,1.0548853752045435,1.1355028235884876
2020-10-28,301,1.0546400642777307,1.1352387652778877
2020-10-29,302,1.0536872412329021,1.1342131246886689
2020-10-30,303,1.052156684460247,1.1325655982579652
2020-10-31,304,1.0500637697328945,1.1303127368207897
2020-11-01,305,1.047029521844331,1.1270466027687718
2020-11-02,306,1.0441260174323193,1.1239212039949935
2020-11-03,307,1.0419409362066996,1.121569132424203
2020-11-04,308,1.0398026523010975,1.1192674345625047
2020-11-05,309,1.0375445593878283,1.1168367715357799
2020-11-06,310,1.0352365868871924,1.1143524169766617
2020-11-07,311,1.033031376299833,1.1119786776990002
2020-11-08,312,1.030808045354487,1.1095854332522064
2020-11-09,313,1.0294582421277976,1.1081324740860055
2020-11-10,314,1.029136563176529,1.1077862114815178
2020-11-11,315,1.0293082109797835,1.1079709771156232
2020-11-12,316,1.0299094483334637,1.1086181627992984
2020-11-13,317,1.0308839797257174,1.109667170751812
2020-11-14,318,1.0315881981435162,1.1104252076159389
2020-11-15,319,1.0326699109368898,1.1115895880880347
2020-11-16,320,1.0348986569029526,1.1139886613873824
2020-11-17,321,1.038205124136806,1.1175478185890977
2020-11-18,322,1.0419821443740434,1.1216134898411068
2020-11-19,323,1.0462587959978265,1.1262169757822862
2020-11-20,324,1.0509232249797833,1.1312378741698603
2020-11-21,325,1.0560411404629118,1.1367469158331338
2020-11-22,326,1.0611895870718981,1.1422888219008571
2020-11-23,327,1.067161999027473,1.1487176631746057
2020-11-24,328,1.0738922608577681,1.1559622714433555
2020-11-25,329,1.081027150806672,1.1636424307036946
2020-11-26,330,1.088307341511767,1.1714789950321127
2020-11-27,331,1.0958897626051813,1.1796408870855877
2020-11-28,332,1.1037306341605735,1.1880809811468178
2020-11-29,333,1.11160073228954,1.1965525353624853
2020-11-30,334,1.1201391236751914,1.2057434557745073
2020-12-01,335,1.1293549381996402,1.2156635699974865
2020-12-02,336,1.1387210148865115,1.2257454298600583
2020-12-03,337,1.1482086085411782,1.23595809337513
2020-12-04,338,1.1578798451680445,1.2463684343994046
2020-12-05,339,1.167869827365858,1.2571218804702788
2020-12-06,340,1.1779073920301202,1.26792654539988
2020-12-07,341,1.1884781342379258,1.2793051348718043
2020-12-08,342,1.199382016103173,1.2910423235153217
2020-12-09,343,1.210540682267277,1.3030537678244862
2020-12-10,344,1.2217913720775837,1.3151642684980256
2020-12-11,345,1.233286938187415,1.3275383596393788
2020-12-12,346,1.245032433219841,1.3401814800079574
2020-12-13,347,1.2565281628957827,1.352555747215625
2020-12-14,348,1.2684143526421179,1.3653503146026789
2020-12-15,349,1.2805448077544725,1.378407814834703
2020-12-16,350,1.2922497930123424,1.3910073295524
2020-12-17,351,1.3031491412032608,1.4027396380448387
2020-12-18,352,1.3132246251562556,1.4135851201669392
