Date,day,Contacts_total,Contacts_Prop
2020-10-09,282,1.1311682902228475,1.0
2020-10-10,283,1.1425803183536924,1.0100887093719686
2020-10-11,284,1.1549833043810174,1.0210534669014442
2020-10-12,285,1.172138160455222,1.036219075964641
2020-10-13,286,1.1875462844012048,1.049840500892445
2020-10-14,287,1.2019953868993398,1.0626141108168254
2020-10-15,288,1.2149566610641334,1.0740724183709032
2020-10-16,289,1.2267393072882193,1.0844887696122951
2020-10-17,290,1.236480948896404,1.0931007875519647
2020-10-18,291,1.2442016641137605,1.0999262221792345
2020-10-19,292,1.251009896790725,1.1059449841404836
2020-10-20,293,1.2562649136811328,1.1105906384925628
2020-10-21,294,1.260845679047745,1.1146402263445256
2020-10-22,295,1.2639403541688594,1.117376048368413
2020-10-23,296,1.265800589294628,1.119020573892906
2020-10-24,297,1.2664584488847581,1.1196021492392239
2020-10-25,298,1.2660649719873984,1.1192542992325
2020-10-26,299,1.2651493546246495,1.1184448552526227
2020-10-27,300,1.2639108224375033,1.1173499410848096
2020-10-28,301,1.2621895397612455,1.1158282553275836
2020-10-29,302,1.25982624803914,1.1137390067670179
2020-10-30,303,1.25700715336044,1.1112468093609675
2020-10-31,304,1.253512091863161,1.1081570290625906
2020-11-01,305,1.24975898623647,1.1048391269792928
2020-11-02,306,1.2472106245012888,1.10258626879965
2020-11-03,307,1.2445555824342793,1.1002391007522796
2020-11-04,308,1.241933771193963,1.097921310143245
2020-11-05,309,1.2392505289564502,1.0955492119676637
2020-11-06,310,1.2367337632998963,1.0933242860408081
2020-11-07,311,1.234328552582804,1.0911979793383646
2020-11-08,312,1.2322900739165077,1.0893958790815632
2020-11-09,313,1.23104775840659,1.0882976202984487
2020-11-10,314,1.2305748172251236,1.0878795205465779
2020-11-11,315,1.2307691029928847,1.088051277277597
2020-11-12,316,1.2317752285900694,1.0889407343158477
2020-11-13,317,1.2333139350478552,1.0903010150725534
2020-11-14,318,1.2354217626092128,1.092164422648222
2020-11-15,319,1.2383517732078135,1.0947546743587113
2020-11-16,320,1.2433047405656763,1.099133304312073
2020-11-17,321,1.248672480920079,1.1038786109130434
2020-11-18,322,1.2547728852319284,1.1092716230444633
2020-11-19,323,1.2613759859570324,1.1151090397950716
2020-11-20,324,1.2684816610760272,1.121390753294656
2020-11-21,325,1.2758275156800112,1.1278847954875617
2020-11-22,326,1.2834664110343763,1.1346378979395941
2020-11-23,327,1.2916059683101284,1.1418336064350545
2020-11-24,328,1.3000543187998852,1.1493023010252224
2020-11-25,329,1.309063322546707,1.1572666365044701
2020-11-26,330,1.318326628885545,1.165455786093355
2020-11-27,331,1.3277564301312998,1.1737921241318772
2020-11-28,332,1.3367080488783059,1.1817057288752018
2020-11-29,333,1.3454362422168054,1.1894218162283754
2020-11-30,334,1.3546500419191114,1.1975671998834378
2020-12-01,335,1.3641063290071955,1.205926952512484
2020-12-02,336,1.3739929441605099,1.2146671331193561
2020-12-03,337,1.3841502994727526,1.223646659331359
2020-12-04,338,1.3947865204328684,1.2330495227709102
2020-12-05,339,1.4053698678701376,1.2424056438085536
2020-12-06,340,1.4161077378382338,1.2518983692154697
2020-12-07,341,1.427370919861317,1.261855492413172
2020-12-08,342,1.4402870382804933,1.2732738804026653
2020-12-09,343,1.4538156608615098,1.285233747646072
2020-12-10,344,1.4675313458820238,1.2973589858967056
2020-12-11,345,1.4817376227757157,1.3099179278476802
2020-12-12,346,1.4960789395583058,1.322596250698973
2020-12-13,347,1.5104855835019584,1.3353323254883522
2020-12-14,348,1.5250123775183941,1.3481746179588865
2020-12-15,349,1.5392770770853281,1.3607852079924205
2020-12-16,350,1.5532468453993642,1.3731350664836657
2020-12-17,351,1.5664207768788165,1.384781371983316
2020-12-18,352,1.5788273700326505,1.3957493183632395
2020-12-19,353,1.5902203261836096,1.405821167308647
2020-12-20,354,1.5999687688956536,1.4144391977081054
2020-12-21,355,1.6084546784407887,1.4219410960714898
2020-12-22,356,1.6153328617184715,1.4280216972845308
2020-12-23,357,1.620554319854836,1.4326376842968045
2020-12-24,358,1.6239073599761664,1.4356019117688015
2020-12-25,359,1.6268676768918304,1.4382189555290017
2020-12-26,360,1.6282279146298309,1.4394214624855328
2020-12-27,361,1.627258603365854,1.4385645508550045
2020-12-28,362,1.623823471607367,1.4355277509480602
2020-12-29,363,1.6172299154660885,1.4296987720080836
2020-12-30,364,1.6073437628828098,1.4209590003324375
2020-12-31,365,1.5939981509999146,1.4091609221877026
2021-01-01,366,1.5787004108308944,1.3956370811277605
2021-01-02,367,1.5610613898095982,1.3800434500352365
2021-01-03,368,1.54115992430988,1.3624497235563962
2021-01-04,369,1.5192400211760908,1.3430716139300463
2021-01-05,370,1.4958364371385195,1.3223818684342983
2021-01-06,371,1.4716661414206713,1.3010143177994704
2021-01-07,372,1.4469535744698254,1.279167376752372
2021-01-08,373,1.4230933134943824,1.258073909775197
2021-01-09,374,1.4008692303884667,1.2384268923525839
2021-01-10,375,1.3807421275452036,1.2206336930406603
2021-01-11,376,1.3635533956858061,1.205438136368884
2021-01-12,377,1.3483169539974742,1.1919684857253618
2021-01-13,378,1.3358010468128643,1.1809039011778724
2021-01-14,379,1.3264410234871458,1.1726292497342092
2021-01-15,380,1.3206803408945318,1.1675365657875267
2021-01-16,381,1.3194980859720513,1.1664914030715108
2021-01-17,382,1.323000676847168,1.169587839654282
2021-01-18,383,1.3297029411005592,1.1755129211044266
2021-01-19,384,1.3393140662253242,1.184009557023094
2021-01-20,385,1.3516218117046703,1.1948901179314282
2021-01-21,386,1.3663596830723626,1.2079190115939167
2021-01-22,387,1.3831453286316884,1.2227582231457352
2021-01-23,388,1.4029298494540319,1.2402485656468019
2021-01-24,389,1.4257615071335812,1.2604327043615207
2021-01-25,390,1.4500457929414343,1.2819010269955198
2021-01-26,391,1.475515516028765,1.304417325681998
2021-01-27,392,1.502105132172429,1.3279236565909256
2021-01-28,393,1.5292982596888676,1.3519635167527424
2021-01-29,394,1.556809645850955,1.3762847308460648
2021-01-30,395,1.584402895606651,1.4006783157743161
2021-01-31,396,1.6120111666211308,1.4250851801225388
2021-02-01,397,1.6392612604180903,1.4491754008549385
2021-02-02,398,1.6657164179615147,1.4725628647469933
2021-02-03,399,1.6911222446646752,1.4950226763618994
2021-02-04,400,1.7151178340125863,1.5162357792709138
2021-02-05,401,1.7373974886889916,1.5359319242822065
2021-02-06,402,1.7578960010394449,1.5540534651065299
2021-02-07,403,1.7767714203437182,1.5707401239064813
2021-02-08,404,1.7942854943565114,1.5862232966263805
2021-02-09,405,1.8100485040073238,1.600158455335353
2021-02-10,406,1.8242236872241318,1.612689909177659
2021-02-11,407,1.8366238715360241,1.6236521898737077
2021-02-12,408,1.8473520092177744,1.6331363115331266
2021-02-13,409,1.8559724593985307,1.6407571494360862
2021-02-14,410,1.8627746300059496,1.646770552274738
2021-02-15,411,1.8680492597646445,1.6514335452213098
2021-02-16,412,1.8716266108374053,1.6545960729403781
2021-02-17,413,1.8733526819102861,1.6561219918401562
2021-02-18,414,1.8733522127277558,1.656121577063209
2021-02-19,415,1.8717732697831964,1.6547257255721382
2021-02-20,416,1.868286526316205,1.6516432987598515
2021-02-21,417,1.862813351521945,1.646804783711678
2021-02-22,418,1.8558389555576247,1.64063912646633
2021-02-23,419,1.84739888131853,1.6331777484273189
2021-02-24,420,1.838021164245118,1.6248874549719
2021-02-25,421,1.827779468708652,1.6158333684800938
2021-02-26,422,1.8168523353198134,1.6061733263066291
2021-02-27,423,1.805169184993282,1.5958449335930838
2021-02-28,424,1.7933265857332927,1.58537558136464
2021-03-01,425,1.7820326774806494,1.575391294897046
2021-03-02,426,1.7714276429259241,1.5660160015420352
2021-03-03,427,1.7620792115400197,1.557751597857184
2021-03-04,428,1.754170815318003,1.5507602453852556
2021-03-05,429,1.748190938135869,1.5454737842690622
2021-03-06,430,1.7437926506844625,1.5415855145134276
2021-03-07,431,1.7411886044291187,1.5392834288928778
2021-03-08,432,1.7411339895750302,1.539235147081444
2021-03-09,433,1.7434079448206836,1.54124541846662
2021-03-10,434,1.7478589272897256,1.545180272818102
2021-03-11,435,1.7537412831948802,1.550380521053487
2021-03-12,436,1.7607601206094765,1.5565854663965124
2021-03-13,437,1.7679954718768949,1.5629818190258749
