Date,day,Contacts_total,Contacts_Prop
2020-10-09,282,1.060315692182308,1.0
2020-10-10,283,1.0728039284354807,1.01177784724422
2020-10-11,284,1.084538727907718,1.02284511669874
2020-10-12,285,1.1021054125765233,1.0394125265732934
2020-10-13,286,1.1193517273850975,1.0556777907165396
2020-10-14,287,1.134769326337854,1.070218364874246
2020-10-15,288,1.1484184726059605,1.083091084167888
2020-10-16,289,1.160519349237311,1.094503606608676
2020-10-17,290,1.170947897613614,1.104338930610002
2020-10-18,291,1.1799262480160557,1.1128065506486744
2020-10-19,292,1.1877977167145712,1.1202302535671087
2020-10-20,293,1.194440996878365,1.12649563303171
2020-10-21,294,1.1998082367576057,1.1315575593229208
2020-10-22,295,1.20373843956743,1.1352641939024157
2020-10-23,296,1.2063902465796437,1.1377651537880098
2020-10-24,297,1.2076544487292062,1.1389574422346331
2020-10-25,298,1.2079553051969474,1.1392411845860473
2020-10-26,299,1.2077279399796081,1.1390267529606215
2020-10-27,300,1.2069328480635686,1.1382768895738002
2020-10-28,301,1.205401068332629,1.136832244604162
2020-10-29,302,1.203209205147781,1.1347650648000636
2020-10-30,303,1.200473290341329,1.132184781563077
2020-10-31,304,1.196780702159198,1.1287022449851913
2020-11-01,305,1.1922766280401222,1.1244543835677998
2020-11-02,306,1.1889447302035026,1.1213120195896134
2020-11-03,307,1.186049256286156,1.1185812537066835
2020-11-04,308,1.1832857046917027,1.1159749057908421
2020-11-05,309,1.1807348141116174,1.1135691217409662
2020-11-06,310,1.1784666617611819,1.1114299924541333
2020-11-07,311,1.1763498928068452,1.1094336351711624
2020-11-08,312,1.174764642764968,1.107938561530769
2020-11-09,313,1.173999416699523,1.1072168650859393
2020-11-10,314,1.1740916822614607,1.1073038821532317
2020-11-11,315,1.174856944880307,1.1080256130721349
2020-11-12,316,1.1762802209630674,1.1093679265861707
2020-11-13,317,1.1783977148507965,1.1113649675649484
2020-11-14,318,1.1809761898704059,1.1137967669230266
2020-11-15,319,1.1840542111195833,1.1166996959958224
