Date,day,Contacts_total,Contacts_Prop
2020-10-09,282,1.14881726824996,1.0
2020-10-10,283,1.162932941526873,1.0122871353582767
2020-10-11,284,1.176667620209095,1.0242426299889804
2020-10-12,285,1.1975831670792785,1.042448786397166
2020-10-13,286,1.2160128608583847,1.0584911059970281
2020-10-14,287,1.2323555881858763,1.0727168038335406
2020-10-15,288,1.2468848010881601,1.0853639090815463
2020-10-16,289,1.259936242308158,1.0967246725212183
2020-10-17,290,1.2711478556508768,1.1064839385529677
2020-10-18,291,1.280771108890086,1.1148605999291223
2020-10-19,292,1.2891209706423006,1.122128824374368
2020-10-20,293,1.2959337635424877,1.128059091170031
2020-10-21,294,1.3016753475666234,1.133056913001942
2020-10-22,295,1.3058024264674195,1.1366493719724473
2020-10-23,296,1.3085828196760434,1.1390695943049853
2020-10-24,297,1.3098038269558079,1.140132432855127
2020-10-25,298,1.3099029103627178,1.1402186810424133
2020-10-26,299,1.309284603535093,1.1396804694010034
2020-10-27,300,1.307970859956423,1.1385369075700857
2020-10-28,301,1.3059270856619265,1.1367578828713971
2020-10-29,302,1.3030467913452854,1.1342507005750964
2020-10-30,303,1.2994795704967432,1.1311455758985005
2020-10-31,304,1.2947789748856076,1.1270538933123777
2020-11-01,305,1.2891582844318867,1.122161304552563
2020-11-02,306,1.2847128457941872,1.1182917260211822
2020-11-03,307,1.2804962363757455,1.114621334275709
2020-11-04,308,1.2764618649482447,1.111109573494426
2020-11-05,309,1.2724948404169372,1.1076564355229273
2020-11-06,310,1.268873580800312,1.1045042722357739
2020-11-07,311,1.2655596754623855,1.1016196486933592
2020-11-08,312,1.2628623631963314,1.0992717450357452
2020-11-09,313,1.260919548833856,1.097580601965242
2020-11-10,314,1.2597000994248602,1.0965191194799957
2020-11-11,315,1.259183145751339,1.0960691317510431
2020-11-12,316,1.2594375783829395,1.0962906052948629
2020-11-13,317,1.26047950710306,1.0971975630408128
2020-11-14,318,1.2621326690727024,1.0986365751581715
2020-11-15,319,1.2643947199177343,1.1006056009619687
2020-11-16,320,1.2688892598468553,1.1045179202257343
2020-11-17,321,1.274106241366186,1.1090590963235467
2020-11-18,322,1.2798333804386421,1.1140443443962713
2020-11-19,323,1.285976775935952,1.1193919272252346
2020-11-20,324,1.2925322346487995,1.1250981947875542
2020-11-21,325,1.2992369338370966,1.1309343702817742
2020-11-22,326,1.306144539712673,1.1369471680229668
2020-11-23,327,1.3137030615069858,1.1435265623297977
2020-11-24,328,1.3218427951079994,1.1506118785293122
